date,val
"Apr 26, 2012",5.1
"Apr 27, 2012",5.1
"Apr 28, 2012",5.0
"Apr 29, 2012",4.9
"Apr 30, 2012",4.9
"May 01, 2012",5.0
"May 02, 2012",5.1
"May 03, 2012",5.1
"May 04, 2012",5.1
"May 05, 2012",5.1
"May 06, 2012",5.1
"May 07, 2012",5.1
"May 08, 2012",5.1
"May 09, 2012",5.0
"May 10, 2012",4.8
"May 11, 2012",5.0
"May 12, 2012",4.9
"May 13, 2012",4.9
"May 14, 2012",5.0
"May 15, 2012",5.0
"May 16, 2012",5.1
"May 17, 2012",5.1
"May 18, 2012",5.1
"May 19, 2012",5.1
"May 20, 2012",5.1
"May 21, 2012",5.1
"May 22, 2012",5.1
"May 23, 2012",5.1
"May 24, 2012",5.1
"May 25, 2012",5.2
"May 26, 2012",5.1
"May 27, 2012",5.1
"May 28, 2012",5.1
"May 29, 2012",5.2
"May 30, 2012",5.1
"May 31, 2012",5.2
"Jun 01, 2012",5.3
"Jun 02, 2012",5.3
"Jun 03, 2012",5.2
"Jun 04, 2012",5.3
"Jun 05, 2012",5.4
"Jun 06, 2012",5.5
"Jun 07, 2012",5.6
"Jun 08, 2012",5.6
"Jun 09, 2012",5.6
"Jun 10, 2012",5.5
"Jun 11, 2012",5.6
"Jun 12, 2012",5.7
"Jun 13, 2012",5.9
"Jun 14, 2012",5.9
"Jun 15, 2012",6.5
"Jun 16, 2012",6.4
"Jun 17, 2012",6.2
"Jun 18, 2012",6.3
"Jun 19, 2012",6.5
"Jun 20, 2012",6.7
"Jun 21, 2012",6.7
"Jun 22, 2012",6.6
"Jun 23, 2012",6.4
"Jun 24, 2012",6.3
"Jun 25, 2012",6.3
"Jun 26, 2012",6.4
"Jun 27, 2012",6.7
"Jun 28, 2012",6.6
"Jun 29, 2012",6.7
"Jun 30, 2012",6.7
"Jul 01, 2012",6.6
"Jul 02, 2012",6.8
"Jul 03, 2012",6.4
"Jul 04, 2012",6.5
"Jul 05, 2012",6.7
"Jul 06, 2012",6.7
"Jul 07, 2012",6.8
"Jul 08, 2012",6.8
"Jul 09, 2012",7.0
"Jul 10, 2012",7.2
"Jul 11, 2012",7.2
"Jul 12, 2012",7.8
"Jul 13, 2012",7.7
"Jul 14, 2012",7.5
"Jul 15, 2012",7.6
"Jul 16, 2012",8.5
"Jul 17, 2012",8.8
"Jul 18, 2012",9.1
"Jul 19, 2012",8.9
"Jul 20, 2012",8.5
"Jul 21, 2012",8.9
"Jul 22, 2012",8.4
"Jul 23, 2012",8.4
"Jul 24, 2012",8.6
"Jul 25, 2012",8.8
"Jul 26, 2012",8.9
"Jul 27, 2012",8.9
"Jul 28, 2012",8.9
"Jul 29, 2012",8.7
"Jul 30, 2012",9.1
"Jul 31, 2012",9.4
"Aug 01, 2012",9.6
"Aug 02, 2012",10.5
